country,Month,prod_name,Units Sold
Thailand,7,artpaper,4
Thailand,7,clipboard,4
Thailand,7,ti84,5
Thailand,7,marker,3
Thailand,7,staples,6
Thailand,7,pencil,4
Thailand,7,typingpaper,1
Thailand,7,ruler,1
Thailand,7,folder,1
Thailand,8,leadpen,5
Thailand,8,eraser,5
Thailand,8,clipboard,7
Thailand,8,gridpaper,15
Thailand,8,ti89,1
Thailand,8,artpaper,11
Thailand,8,basiccalculator,5
Thailand,8,pen,2
Thailand,9,clip,1
Thailand,9,ti84,2
Thailand,9,ti89,2
Thailand,9,leadpen,4
Thailand,9,artpaper,10
Thailand,9,clipboard,4
Thailand,9,ink,8
Thailand,10,clip,2
Thailand,10,ti83plus,5
Thailand,10,pencil,5
Thailand,10,gridpaper,6
Thailand,10,artpaper,3
Thailand,10,staples,5
Thailand,10,coloredpencil,2
Thailand,11,artpaper,3
Thailand,11,staples,7
Thailand,11,clip,2
Thailand,12,clip,11
Thailand,12,coloredpencil,8
Thailand,12,marker,7
Thailand,12,crayons,2
Thailand,12,officechair,4
Thailand,12,clipboard,1
Thailand,12,artpaper,4
Thailand,12,pencil,7
Turkey,1,clip,6
Turkey,1,gridpaper,7
Turkey,1,staples,3
Turkey,1,artpaper,2
Turkey,1,ti83plus,2
Turkey,1,ti89,2
Turkey,2,coloredpencil,4
Turkey,2,pencil,6
Turkey,2,crayons,2
Turkey,2,ti89,3
Turkey,2,ink,8
Turkey,2,marker,6
Turkey,2,staples,2
Turkey,2,ruler,3
Turkey,2,officechair,5
Turkey,2,clipboard,1
Turkey,3,ti84,6
Turkey,3,staples,5
Turkey,3,ti89,1
Turkey,3,clipboard,5
Turkey,3,ink,10
Turkey,3,BAIIplus,5
Turkey,3,bin,4
Turkey,4,officechair,7
Turkey,4,staples,2
Turkey,4,gridpaper,6
Turkey,4,pencil,3
Turkey,5,crayons,5
Turkey,5,artpaper,8
Turkey,5,ink,7
Turkey,5,officechair,1
Turkey,5,typingpaper,3
Turkey,5,ti84,4
Turkey,6,coloredpencil,3
Turkey,6,ti89,5
Turkey,6,ti84,5
Turkey,6,typingpaper,4
Turkey,6,ink,11
Turkey,6,clip,3
Turkey,6,marker,7
Turkey,6,protractor,1
Turkey,7,clip,8
Turkey,7,ti84,6
Turkey,7,protractor,5
Turkey,7,coloredpencil,4
Turkey,7,ti83plus,4
Turkey,7,ti89,2
Turkey,7,BAIIplus,9
Turkey,7,ti84plus,8
Turkey,7,basiccalculator,7
Turkey,8,protractor,6
Turkey,8,ti89,1
Turkey,8,BAIIplus,8
Turkey,8,clip,7
Turkey,8,pencil,5
Turkey,9,gridpaper,15
Turkey,9,basiccalculator,7
Turkey,9,ti89,5
Turkey,9,clipboard,6
Turkey,9,ti84,2
Turkey,9,officechair,3
Turkey,9,ink,5
Turkey,10,pen,7
Turkey,10,protractor,11
Turkey,10,crayons,9
Turkey,10,pencil,6
Turkey,10,ti84plus,2
Turkey,10,artpaper,1
Turkey,10,clip,2
Turkey,10,BAIIplus,3
Turkey,10,staples,3
Turkey,11,pencil,1
Turkey,11,BAIIplus,7
Turkey,11,officechair,2
Turkey,11,clip,8
Turkey,11,folder,6
Turkey,11,typingpaper,7
Turkey,11,artpaper,5
Turkey,12,pen,5
Turkey,12,protractor,2
Turkey,12,basiccalculator,1
Turkey,12,leadpen,4
Turkey,12,ti83plus,8
Turkey,12,crayons,5
Ukraine,1,artpaper,5
Ukraine,1,BAIIplus,5
Ukraine,1,pen,1
Ukraine,1,pencil,7
Ukraine,1,basiccalculator,5
Ukraine,1,gridpaper,7
Ukraine,2,basiccalculator,6
Ukraine,2,ink,8
Ukraine,2,BAIIplus,1
Ukraine,2,gridpaper,8
Ukraine,2,clip,1
Ukraine,3,ti83plus,3
Ukraine,3,marker,4
Ukraine,3,eraser,2
Ukraine,3,gridpaper,6
Ukraine,3,BAIIplus,7
Ukraine,3,leadpen,2
Ukraine,4,protractor,2
Ukraine,4,bin,2
Ukraine,5,ti84,2
Ukraine,5,pen,1
Ukraine,5,clipboard,7
Ukraine,5,ink,8
Ukraine,6,officechair,5
Ukraine,6,leadpen,12
Ukraine,6,ti84plus,5
Ukraine,6,ti84,5
Ukraine,7,typingpaper,5
Ukraine,7,marker,6
Ukraine,7,ti84plus,2
Ukraine,7,protractor,9
Ukraine,7,ti89,8
Ukraine,7,ti83plus,5
Ukraine,8,leadpen,8
Ukraine,8,clipboard,2
Ukraine,8,marker,8
Ukraine,8,gridpaper,3
Ukraine,8,crayons,8
Ukraine,9,clipboard,14
Ukraine,9,typingpaper,7
Ukraine,10,ti84,3
Ukraine,10,coloredpencil,9
Ukraine,10,ti89,1
Ukraine,11,ti84plus,7
Ukraine,11,ruler,4
Ukraine,12,coloredpencil,1
Ukraine,12,pencil,7
Ukraine,12,staples,10
Ukraine,12,clip,6
Ukraine,12,officechair,8
Ukraine,12,ink,8
United Arab Emirates,1,ti84plus,13
United Arab Emirates,1,pen,1
United Arab Emirates,1,staples,2
United Arab Emirates,1,clipboard,3
United Arab Emirates,1,folder,4
United Arab Emirates,2,staples,6
United Arab Emirates,2,basiccalculator,2
United Arab Emirates,2,artpaper,2
United Arab Emirates,2,ti83plus,7
United Arab Emirates,3,marker,4
United Arab Emirates,3,protractor,4
United Arab Emirates,3,ti84,7
United Arab Emirates,3,pen,6
United Arab Emirates,3,basiccalculator,4
United Arab Emirates,4,officechair,5
United Arab Emirates,4,ti83plus,7
United Arab Emirates,4,staples,9
United Arab Emirates,4,leadpen,1
United Arab Emirates,4,eraser,5
United Arab Emirates,4,pen,4
United Arab Emirates,5,ink,5
United Arab Emirates,5,marker,7
United Arab Emirates,5,protractor,8
United Arab Emirates,5,staples,6
United Arab Emirates,5,gridpaper,4
United Arab Emirates,5,leadpen,4
United Arab Emirates,5,officechair,3
United Arab Emirates,5,basiccalculator,4
United Arab Emirates,6,ti84plus,2
United Arab Emirates,6,clip,4
United Arab Emirates,6,gridpaper,4
United Arab Emirates,6,typingpaper,5
United Arab Emirates,6,crayons,8
United Arab Emirates,6,clipboard,1
United Arab Emirates,6,folder,4
United Arab Emirates,6,coloredpencil,8
United Arab Emirates,6,ruler,5
United Arab Emirates,6,ti83plus,5
United Arab Emirates,7,marker,13
United Arab Emirates,7,coloredpencil,8
United Arab Emirates,7,bin,1
United Arab Emirates,7,gridpaper,14
United Arab Emirates,7,folder,6
United Arab Emirates,7,ti84plus,11
United Arab Emirates,7,pencil,8
United Arab Emirates,7,artpaper,4
United Arab Emirates,7,ruler,8
United Arab Emirates,7,BAIIplus,4
United Arab Emirates,7,basiccalculator,2
United Arab Emirates,8,bin,8
United Arab Emirates,8,gridpaper,1
United Arab Emirates,8,leadpen,1
United Arab Emirates,8,staples,1
United Arab Emirates,9,coloredpencil,8
United Arab Emirates,9,staples,2
United Arab Emirates,9,ink,14
United Arab Emirates,9,basiccalculator,4
United Arab Emirates,9,ruler,2
United Arab Emirates,9,clip,7
United Arab Emirates,9,bin,22
United Arab Emirates,9,artpaper,6
United Arab Emirates,10,ti83plus,3
United Arab Emirates,10,bin,1
United Arab Emirates,10,protractor,8
United Arab Emirates,10,clipboard,11
United Arab Emirates,10,officechair,8
United Arab Emirates,10,leadpen,0
United Arab Emirates,11,crayons,1
United Arab Emirates,11,leadpen,3
United Arab Emirates,11,typingpaper,8
United Arab Emirates,11,ti84,4
United Arab Emirates,12,folder,4
United Arab Emirates,12,gridpaper,14
United Arab Emirates,12,basiccalculator,1
United Arab Emirates,12,protractor,4
United Arab Emirates,12,artpaper,8
United Arab Emirates,12,ink,5
United Arab Emirates,12,leadpen,6
United Arab Emirates,12,ti83plus,10
United Kingdom,1,folder,5
United Kingdom,1,coloredpencil,3
United Kingdom,1,marker,7
United Kingdom,1,pencil,5
United Kingdom,2,typingpaper,4
United Kingdom,2,ti83plus,5
United Kingdom,2,artpaper,3
United Kingdom,2,protractor,4
United Kingdom,2,ti89,0
United Kingdom,3,coloredpencil,4
United Kingdom,3,protractor,3
United Kingdom,3,ink,4
United Kingdom,3,BAIIplus,6
United Kingdom,4,coloredpencil,6
United Kingdom,4,marker,8
United Kingdom,4,folder,5
United Kingdom,4,officechair,5
United Kingdom,4,eraser,9
United Kingdom,4,artpaper,4
United Kingdom,4,BAIIplus,3
United Kingdom,5,basiccalculator,3
United Kingdom,5,ink,3
United Kingdom,5,clipboard,5
United Kingdom,5,bin,6
United Kingdom,5,ti84plus,3
United Kingdom,6,crayons,11
United Kingdom,6,clipboard,4
United Kingdom,6,pencil,6
United Kingdom,7,coloredpencil,7
United Kingdom,7,protractor,1
United Kingdom,7,leadpen,2
United Kingdom,7,gridpaper,8
United Kingdom,7,ink,3
United Kingdom,7,eraser,3
United Kingdom,7,typingpaper,11
United Kingdom,8,pencil,4
United Kingdom,8,gridpaper,4
United Kingdom,9,pen,4
United Kingdom,9,protractor,1
United Kingdom,9,coloredpencil,4
United Kingdom,9,folder,8
United Kingdom,9,ti83plus,3
United Kingdom,9,officechair,6
United Kingdom,9,clipboard,1
United Kingdom,9,typingpaper,6
United Kingdom,10,artpaper,7
United Kingdom,10,bin,1
United Kingdom,10,ink,3
United Kingdom,10,coloredpencil,8
United Kingdom,10,BAIIplus,3
United Kingdom,10,typingpaper,2
United Kingdom,10,folder,8
United Kingdom,10,basiccalculator,2
United Kingdom,11,ti84,4
United Kingdom,11,coloredpencil,8
United Kingdom,11,BAIIplus,1
United Kingdom,11,gridpaper,8
United Kingdom,11,clipboard,8
United Kingdom,11,typingpaper,3
United Kingdom,11,ruler,8
United Kingdom,11,protractor,5
United Kingdom,11,basiccalculator,6
United Kingdom,12,clipboard,7
United States,1,eraser,14
United States,1,typingpaper,42
United States,1,leadpen,24
United States,1,ink,70
United States,1,bin,41
United States,1,marker,30
United States,1,pencil,35
United States,1,coloredpencil,39
United States,1,artpaper,66
United States,1,basiccalculator,6
United States,1,protractor,20
United States,1,crayons,32
United States,1,ti83plus,71
United States,1,folder,43
United States,1,officechair,48
United States,1,ti89,55
United States,1,clip,41
United States,1,BAIIplus,56
United States,1,clipboard,61
United States,1,ti84plus,37
United States,1,pen,102
United States,1,gridpaper,19
United States,1,staples,41
United States,1,ruler,37
United States,1,ti84,24
United States,2,pencil,51
United States,2,pen,35
United States,2,ink,22
United States,2,clip,34
United States,2,artpaper,61
United States,2,BAIIplus,21
United States,2,bin,42
United States,2,crayons,31
United States,2,ti89,15
United States,2,typingpaper,24
United States,2,ti84plus,35
United States,2,marker,57
United States,2,clipboard,60
United States,2,staples,38
United States,2,officechair,31
United States,2,ti84,42
United States,2,coloredpencil,28
United States,2,ruler,39
United States,2,folder,55
United States,2,basiccalculator,49
United States,2,leadpen,39
United States,2,gridpaper,28
United States,2,eraser,42
United States,2,protractor,39
United States,2,ti83plus,29
United States,3,pen,48
United States,3,leadpen,39
United States,3,typingpaper,37
United States,3,gridpaper,48
United States,3,artpaper,47
United States,3,marker,43
United States,3,officechair,58
United States,3,basiccalculator,55
United States,3,bin,52
United States,3,BAIIplus,51
United States,3,pencil,31
United States,3,ti84plus,43
United States,3,ink,80
United States,3,ti89,58
United States,3,staples,18
United States,3,folder,52
United States,3,crayons,31
United States,3,protractor,57
United States,3,clip,21
United States,3,ti84,21
United States,3,ruler,43
United States,3,coloredpencil,74
United States,3,ti83plus,38
United States,3,eraser,50
United States,3,clipboard,15
United States,4,ti84plus,39
United States,4,gridpaper,54
United States,4,leadpen,76
United States,4,ti83plus,58
United States,4,clip,30
United States,4,crayons,38
United States,4,bin,37
United States,4,ti84,53
United States,4,staples,41
United States,4,basiccalculator,33
United States,4,coloredpencil,38
United States,4,marker,76
United States,4,ti89,42
United States,4,pen,63
United States,4,BAIIplus,38
United States,4,ink,58
United States,4,protractor,24
United States,4,ruler,65
United States,4,eraser,62
United States,4,officechair,70
United States,4,clipboard,49
United States,4,artpaper,50
United States,4,pencil,63
United States,4,folder,16
United States,4,typingpaper,58
United States,5,eraser,51
United States,5,folder,84
United States,5,protractor,43
United States,5,officechair,67
United States,5,artpaper,47
United States,5,typingpaper,30
United States,5,staples,36
United States,5,leadpen,21
United States,5,ti89,20
United States,5,ruler,49
United States,5,basiccalculator,38
United States,5,crayons,58
United States,5,ink,67
United States,5,ti84,63
United States,5,clip,59
United States,5,marker,51
United States,5,bin,43
United States,5,clipboard,39
United States,5,pen,40
United States,5,coloredpencil,67
United States,5,pencil,53
United States,5,BAIIplus,38
United States,5,ti83plus,43
United States,5,ti84plus,41
United States,5,gridpaper,31
United States,6,ti84,46
United States,6,ink,44
United States,6,ti89,46
United States,6,ti84plus,43
United States,6,staples,47
United States,6,artpaper,53
United States,6,protractor,51
United States,6,gridpaper,41
United States,6,pencil,59
United States,6,clipboard,41
United States,6,coloredpencil,60
United States,6,ruler,17
United States,6,pen,56
United States,6,crayons,86
United States,6,marker,25
United States,6,typingpaper,58
United States,6,officechair,58
United States,6,ti83plus,35
United States,6,basiccalculator,57
United States,6,bin,40
United States,6,BAIIplus,42
United States,6,folder,52
United States,6,leadpen,45
United States,6,clip,36
United States,6,eraser,51
United States,7,gridpaper,27
United States,7,eraser,33
United States,7,pen,36
United States,7,basiccalculator,26
United States,7,artpaper,33
United States,7,ti84,43
United States,7,marker,74
United States,7,ti83plus,64
United States,7,BAIIplus,53
United States,7,pencil,60
United States,7,folder,36
United States,7,ti89,92
United States,7,typingpaper,45
United States,7,ti84plus,59
United States,7,leadpen,32
United States,7,coloredpencil,37
United States,7,bin,40
United States,7,protractor,51
United States,7,clipboard,17
United States,7,ink,51
United States,7,ruler,51
United States,7,clip,27
United States,7,crayons,22
United States,7,staples,38
United States,7,officechair,40
United States,8,pen,33
United States,8,staples,36
United States,8,clipboard,127
United States,8,ti84,58
United States,8,ruler,54
United States,8,ti84plus,45
United States,8,ti83plus,44
United States,8,artpaper,47
United States,8,marker,45
United States,8,crayons,59
United States,8,folder,12
United States,8,typingpaper,46
United States,8,bin,48
United States,8,officechair,63
United States,8,ink,67
United States,8,ti89,27
United States,8,basiccalculator,55
United States,8,pencil,20
United States,8,BAIIplus,78
United States,8,coloredpencil,27
United States,8,clip,38
United States,8,eraser,30
United States,8,gridpaper,62
United States,8,protractor,37
United States,8,leadpen,71
United States,9,ruler,38
United States,9,officechair,43
United States,9,pen,30
United States,9,ti84,38
United States,9,marker,16
United States,9,bin,48
United States,9,clip,60
United States,9,staples,59
United States,9,protractor,46
United States,9,gridpaper,33
United States,9,pencil,64
United States,9,eraser,60
United States,9,typingpaper,26
United States,9,ink,52
United States,9,crayons,67
United States,9,basiccalculator,61
United States,9,BAIIplus,40
United States,9,coloredpencil,34
United States,9,clipboard,51
United States,9,ti84plus,35
United States,9,folder,54
United States,9,ti89,33
United States,9,ti83plus,49
United States,9,artpaper,68
United States,9,leadpen,49
United States,10,pen,59
United States,10,leadpen,64
United States,10,bin,59
United States,10,protractor,40
United States,10,staples,38
United States,10,artpaper,42
United States,10,ti84,59
United States,10,folder,90
United States,10,gridpaper,60
United States,10,eraser,64
United States,10,pencil,37
United States,10,ti89,55
United States,10,ti83plus,63
United States,10,clip,41
United States,10,marker,44
United States,10,ink,40
United States,10,officechair,41
United States,10,clipboard,9
United States,10,crayons,46
United States,10,typingpaper,59
United States,10,BAIIplus,68
United States,10,ti84plus,43
United States,10,basiccalculator,65
United States,10,coloredpencil,55
United States,10,ruler,53
United States,11,clip,35
United States,11,ruler,83
United States,11,gridpaper,32
United States,11,ti84plus,48
United States,11,pen,34
United States,11,officechair,70
United States,11,coloredpencil,57
United States,11,marker,45
United States,11,protractor,30
United States,11,ti84,55
United States,11,staples,40
United States,11,typingpaper,57
United States,11,eraser,64
United States,11,folder,44
United States,11,clipboard,33
United States,11,bin,68
United States,11,artpaper,77
United States,11,basiccalculator,30
United States,11,pencil,47
United States,11,leadpen,56
United States,11,crayons,44
United States,11,ink,45
United States,11,ti89,35
United States,11,BAIIplus,38
United States,11,ti83plus,41
United States,12,artpaper,32
United States,12,eraser,52
United States,12,staples,32
United States,12,officechair,36
United States,12,coloredpencil,80
United States,12,pencil,61
United States,12,typingpaper,35
United States,12,folder,34
United States,12,ti89,44
United States,12,clipboard,33
United States,12,protractor,62
United States,12,leadpen,77
United States,12,basiccalculator,24
United States,12,marker,48
United States,12,pen,60
United States,12,ruler,66
United States,12,gridpaper,27
United States,12,bin,53
United States,12,ti84,48
United States,12,ti83plus,45
United States,12,ti84plus,59
United States,12,ink,32
United States,12,BAIIplus,37
United States,12,clip,43
United States,12,crayons,24
Uzbekistan,1,basiccalculator,7
Uzbekistan,1,crayons,4
Uzbekistan,1,coloredpencil,12
Uzbekistan,1,protractor,2
Uzbekistan,1,folder,3
Uzbekistan,2,crayons,3
Uzbekistan,2,ti84,3
Uzbekistan,2,coloredpencil,7
Uzbekistan,2,BAIIplus,3
Uzbekistan,2,staples,1
Uzbekistan,2,officechair,6
Uzbekistan,2,artpaper,2
Uzbekistan,2,basiccalculator,2
Uzbekistan,2,ti83plus,2
Uzbekistan,3,ti84,5
Uzbekistan,3,pen,4
Uzbekistan,3,ti84plus,8
Uzbekistan,4,coloredpencil,7
Uzbekistan,4,marker,2
Uzbekistan,4,ti89,8
Uzbekistan,4,BAIIplus,10
Uzbekistan,4,staples,2
Uzbekistan,5,coloredpencil,10
Uzbekistan,5,BAIIplus,7
Uzbekistan,5,staples,11
Uzbekistan,5,officechair,5
Uzbekistan,5,clip,4
Uzbekistan,5,ti89,4
Uzbekistan,5,ti84plus,8
Uzbekistan,5,typingpaper,3
Uzbekistan,5,bin,5
Uzbekistan,5,pencil,8
Uzbekistan,5,ink,3
Uzbekistan,5,ti83plus,11
Uzbekistan,6,ruler,6
Uzbekistan,6,artpaper,8
Uzbekistan,6,BAIIplus,7
Uzbekistan,6,ti84plus,8
Uzbekistan,6,ti83plus,13
Uzbekistan,6,bin,5
Uzbekistan,7,ti83plus,1
Uzbekistan,7,protractor,5
Uzbekistan,7,leadpen,2
Uzbekistan,7,ti84,6
Uzbekistan,8,staples,7
Uzbekistan,8,gridpaper,12
Uzbekistan,8,ti84,4
Uzbekistan,8,marker,3
Uzbekistan,8,basiccalculator,1
Uzbekistan,8,clip,4
Uzbekistan,9,ink,6
Uzbekistan,9,bin,8
Uzbekistan,9,gridpaper,5
Uzbekistan,10,ti83plus,1
Uzbekistan,10,BAIIplus,2
Uzbekistan,10,coloredpencil,6
Uzbekistan,10,ruler,1
Uzbekistan,11,pen,4
Uzbekistan,11,officechair,7
Uzbekistan,11,crayons,2
Uzbekistan,11,ti83plus,6
Uzbekistan,11,pencil,1
Uzbekistan,11,basiccalculator,9
Uzbekistan,11,artpaper,8
Uzbekistan,11,clip,2
Uzbekistan,11,gridpaper,4
Uzbekistan,12,folder,1
Uzbekistan,12,marker,5
Uzbekistan,12,officechair,2
Uzbekistan,12,coloredpencil,7
Uzbekistan,12,basiccalculator,4
Uzbekistan,12,BAIIplus,4
Yemen,1,ruler,7
Yemen,1,bin,6
Yemen,1,leadpen,4
Yemen,1,ink,2
Yemen,1,folder,5
Yemen,1,pen,12
Yemen,1,ti83plus,2
Yemen,1,eraser,5
Yemen,1,crayons,1
Yemen,1,ti84plus,18
Yemen,1,artpaper,2
Yemen,1,ti84,3
Yemen,2,ti84,8
Yemen,2,marker,16
Yemen,2,officechair,2
Yemen,2,pencil,5
Yemen,2,crayons,8
Yemen,2,pen,5
Yemen,2,clipboard,8
Yemen,2,ti84plus,7
Yemen,3,marker,1
Yemen,3,basiccalculator,1
Yemen,3,ruler,16
Yemen,3,clipboard,5
Yemen,3,staples,3
Yemen,3,ti84,7
Yemen,4,leadpen,3
Yemen,4,BAIIplus,4
Yemen,4,coloredpencil,4
Yemen,4,protractor,2
Yemen,4,ti89,7
Yemen,4,basiccalculator,6
Yemen,4,clip,2
Yemen,5,marker,2
Yemen,5,leadpen,8
Yemen,5,coloredpencil,1
Yemen,5,artpaper,8
Yemen,5,staples,5
Yemen,5,ti84plus,6
Yemen,5,basiccalculator,3
Yemen,5,pen,6
Yemen,5,ti84,2
Yemen,5,clip,7
Yemen,5,officechair,4
Yemen,6,clipboard,3
Yemen,6,protractor,6
Yemen,6,typingpaper,2
Yemen,6,BAIIplus,8
Yemen,6,marker,14
Yemen,6,ti84,1
Yemen,7,bin,7
Yemen,7,clipboard,2
Yemen,7,typingpaper,7
Yemen,7,ti84plus,1
Yemen,7,artpaper,8
Yemen,8,ruler,6
Yemen,8,ti84,8
Yemen,8,ink,6
Yemen,8,pen,8
Yemen,8,clipboard,6
Yemen,8,protractor,6
Yemen,9,pen,7
Yemen,9,folder,3
Yemen,9,typingpaper,2
Yemen,9,clipboard,10
Yemen,9,artpaper,4
Yemen,9,staples,8
Yemen,10,ruler,4
Yemen,10,pencil,6
Yemen,10,leadpen,3
Yemen,10,BAIIplus,4
Yemen,10,officechair,7
Yemen,10,crayons,10
Yemen,10,folder,5
Yemen,10,typingpaper,4
Yemen,10,bin,6
Yemen,10,staples,2
Yemen,11,ti84,7
Yemen,11,ti84plus,7
Yemen,11,clipboard,4
Yemen,11,pencil,4
Yemen,11,gridpaper,8
Yemen,11,artpaper,5
Yemen,11,ti89,11
Yemen,11,staples,2
Yemen,11,protractor,3
Yemen,12,ruler,2
Yemen,12,typingpaper,5
Yemen,12,staples,4
Yemen,12,BAIIplus,5
